"specID","location","surface","brightness","mean_brightness_background","mismatch"
"01spec00","SL14-01","Rock",1634.963569,1169.83662913333,465.126939866667
"01spec01","SL14-01","Rock",487.3284303,1169.83662913333,-682.508198833333
"01spec02","SL14-01","Rock",2673.392933,1169.83662913333,1503.55630386667
"01spec03","SL14-01","Rock",2533.397955,1169.83662913333,1363.56132586667
"01spec04","SL14-01","Rock",1049.571759,1169.83662913333,-120.264870133333
"01spec05","SL14-01","Rock",645.7658213,1169.83662913333,-524.070807833333
"01spec06","SL14-01","Rock",1502.784845,1169.83662913333,332.948215866666
"01spec07","SL14-01","Rock",495.888557,1169.83662913333,-673.948072133333
"01spec08","SL14-01","Rock",1376.769721,1169.83662913333,206.933091866666
"01spec09","SL14-01","Rock",903.066382,1169.83662913333,-266.770247133333
"01spec10","SL14-01","Rock",754.9923968,1169.83662913333,-414.844232333333
"01spec11","SL14-01","Rock",1062.00077,1169.83662913333,-107.835859133333
"01spec12","SL14-01","Rock",892.0306772,1169.83662913333,-277.805951933333
"01spec13","SL14-01","Rock",501.397518,1169.83662913333,-668.439111133333
"01spec14","SL14-01","Rock",1073.058423,1169.83662913333,-96.7782061333335
"01spec15","SL14-01","Rock",2380.814137,1169.83662913333,1210.97750786667
"01spec16","SL14-01","Rock",512.9343057,1169.83662913333,-656.902323433333
"01spec17","SL14-01","Rock",656.9541498,1169.83662913333,-512.882479333333
"01spec18","SL14-01","Rock",2123.190582,1169.83662913333,953.353952866667
"01spec19","SL14-01","Rock",732.5291782,1169.83662913333,-437.307450933333
"01spec20","SL14-01","Rock",999.301615,1169.83662913333,-170.535014133333
"01spec21","SL14-01","Rock",1561.978827,1169.83662913333,392.142197866666
"01spec22","SL14-01","Rock",1458.490619,1169.83662913333,288.653989866667
"01spec33","SL14-02","LeafLitter",2122.264866,2511.345411212,-389.080545212
"01spec34","SL14-02","Log",2387.041473,1857.47955667,529.56191633
"01spec35","SL14-02","Log",3204.334753,1857.47955667,1346.85519633
"01spec36","SL14-02","Log",2174.481017,1857.47955667,317.00146033
"01spec37","SL14-02","Log",3239.371392,1857.47955667,1381.89183533
"01spec38","SL14-02","Log",2739.718871,1857.47955667,882.23931433
"01spec39","SL14-02","Log",2131.367599,1857.47955667,273.88804233
"01spec40","SL14-02","Log",2430.516305,1857.47955667,573.03674833
"01spec41","SL14-02","Rock",2147.082059,3152.95254283333,-1005.87048383333
"01spec42","SL14-02","Rock",2450.956041,3152.95254283333,-701.996501833333
"01spec43","SL14-02","Rock",2875.907598,3152.95254283333,-277.044944833333
"01spec44","SL14-02","Rock",1885.433837,3152.95254283333,-1267.51870583333
"01spec45","SL14-02","Rock",708.6663377,3152.95254283333,-2444.28620513333
"01spec46","SL14-02","Rock",528.9217213,3152.95254283333,-2624.03082153333
"01spec47","SL14-02","Rock",939.037806,3152.95254283333,-2213.91473683333
"01spec48","SL14-02","Rock",678.9562465,3152.95254283333,-2473.99629633333
"01spec49","SL14-02","Rock",961.5227246,3152.95254283333,-2191.42981823333
"01spec50","SL14-02","Rock",370.0449868,3152.95254283333,-2782.90755603333
"01spec51","SL14-02","Rock",747.6769527,3152.95254283333,-2405.27559013333
"01spec52","SL14-02","Rock",1495.485778,3152.95254283333,-1657.46676483333
"01spec53","SL14-02","Rock",724.9278732,3152.95254283333,-2428.02466963333
"01spec54","SL14-02","Rock",1731.856535,3152.95254283333,-1421.09600783333
"01spec55","SL14-02","Rock",1367.123291,3152.95254283333,-1785.82925183333
"01spec56","SL14-02","Rock",1419.68346,3152.95254283333,-1733.26908283333
"01spec57","SL14-02","Rock",883.5147543,3152.95254283333,-2269.43778853333
"01spec58","SL14-02","Rock",1038.115075,3152.95254283333,-2114.83746783333
"01spec59","SL14-02","Rock",1104.699801,3152.95254283333,-2048.25274183333
"01spec60","SL14-02","Rock",406.8151525,3152.95254283333,-2746.13739033333
"01spec61","SL14-02","Rock",1381.957226,3152.95254283333,-1770.99531683333
"01spec62","SL14-02","Rock",482.309512,3152.95254283333,-2670.64303083333
"01spec63","SL14-02","Rock",446.3317762,3152.95254283333,-2706.62076663333
"01spec64","SL14-02","Rock",382.9259038,3152.95254283333,-2770.02663903333
"01spec65","SL14-02","Rock",1074.737518,3152.95254283333,-2078.21502483333
"01spec66","SL14-02","Rock",747.3320928,3152.95254283333,-2405.62045003333
"01spec67","SL14-02","Rock",834.688826,3152.95254283333,-2318.26371683333
"01spec68","SL14-02","LeafLitter",2672.076093,2511.345411212,160.730681788
"01spec69","SL14-02","LeafLitter",1231.688013,2511.345411212,-1279.657398212
"01spec70","SL14-02","LeafLitter",952.1752121,2511.345411212,-1559.170199112
"01spec71","SL14-02","LeafLitter",896.9450948,2511.345411212,-1614.400316412
"01spec72","SL14-02","LeafLitter",646.3612867,2511.345411212,-1864.984124512
"01spec73","SL14-02","LeafLitter",657.006714,2511.345411212,-1854.338697212
"01spec74","SL14-02","LeafLitter",1355.032759,2511.345411212,-1156.312652212
"01spec75","SL14-02","LeafLitter",1586.483077,2511.345411212,-924.862334212
"01spec76","SL14-02","LeafLitter",850.4730612,2511.345411212,-1660.872350012
"01spec77","SL14-02","Stick",1716.740883,7339.1946976,-5622.4538146
"01spec78","SL14-02","Stick",1429.082451,7339.1946976,-5910.1122466
"03spec06","SL14-03","BaseFern",569.0086615,NA,NA
"03spec07","SL14-03","BaseFern",1618.686246,NA,NA
"03spec15","SL14-03","BaseFern",837.9071771,NA,NA
"03spec16","SL14-03","BaseFern",1075.384729,NA,NA
"03spec17","SL14-03","BaseFern",1046.087433,NA,NA
"03spec18","SL14-03","Soil",1283.135131,1371.6001136,-88.4649826
"03spec19","SL14-03","Soil",1913.380125,1371.6001136,541.7800114
"03spec20","SL14-03","Soil",1686.491933,1371.6001136,314.8918194
"03spec21","SL14-03","Soil",1477.998744,1371.6001136,106.3986304
"03spec22","SL14-03","Soil",844.2300766,1371.6001136,-527.370037
"03spec23","SL14-03","BaseFern",1250.941073,NA,NA
"03spec24","SL14-03","BaseFern",1933.565064,NA,NA
"03spec44","SL14-03","LeafLitter",584.4435208,2605.4596915,-2021.0161707
"03spec45","SL14-03","LeafLitter",1308.645229,2605.4596915,-1296.8144625
"03spec46","SL14-03","LeafLitter",1517.392002,2605.4596915,-1088.0676895
"03spec47","SL14-03","LeafLitter",789.2844777,2605.4596915,-1816.1752138
"03spec48","SL14-03","LeafLitter",2531.423363,2605.4596915,-74.0363285000003
"03spec49","SL14-03","LeafLitter",3460.104725,2605.4596915,854.6450335
"03spec50","SL14-03","LeafLitter",2229.012157,2605.4596915,-376.4475345
"03spec51","SL14-03","LeafLitter",2505.396369,2605.4596915,-100.0633225
"03spec52","SL14-03","LeafLitter",1857.824569,2605.4596915,-747.6351225
"03spec53","SL14-03","LeafLitter",1742.375151,2605.4596915,-863.0845405
"03spec54","SL14-03","LeafLitter",2391.214211,2605.4596915,-214.2454805
"03spec76","SL14-04","Log",2774.850835,3102.59902190909,-327.748186909091
"03spec77","SL14-04","Log",3142.016591,3102.59902190909,39.4175690909092
"03spec78","SL14-04","Log",3173.234791,3102.59902190909,70.635769090909
"03spec79","SL14-04","Log",3008.616595,3102.59902190909,-93.9824269090909
"03spec80","SL14-04","Log",3370.81266,3102.59902190909,268.213638090909
"03spec81","SL14-04","Log",3740.217374,3102.59902190909,637.618352090909
"03spec82","SL14-04","Log",2377.836898,3102.59902190909,-724.762123909091
"03spec83","SL14-04","Log",2552.946393,3102.59902190909,-549.652628909091
"03spec84","SL14-04","Log",4230.950159,3102.59902190909,1128.35113709091
"03spec85","SL14-04","Log",2352.627542,3102.59902190909,-749.971479909091
"03spec86","SL14-04","Log",3297.034534,3102.59902190909,194.435512090909
"03spec87","SL14-04","Log",2868.35735,3102.59902190909,-234.241671909091
"03spec88","SL14-04","Log",2758.511455,3102.59902190909,-344.087566909091
"03spec89","SL14-04","Log",3129.282004,3102.59902190909,26.6829820909093
"03spec90","SL14-04","Log",2728.915094,3102.59902190909,-373.683927909091
"03spec91","SL14-04","Log",3538.440222,3102.59902190909,435.841200090909
"04spec27","SL14-06","Rock",3091.028004,3456.28321082353,-365.25520682353
"04spec28","SL14-06","Rock",981.9413222,3456.28321082353,-2474.34188862353
"04spec29","SL14-06","Rock",1736.150672,3456.28321082353,-1720.13253882353
"04spec30","SL14-06","Rock",1771.033648,3456.28321082353,-1685.24956282353
"04spec31","SL14-06","Rock",3211.392679,3456.28321082353,-244.890531823529
"04spec32","SL14-06","Rock",1992.41944,3456.28321082353,-1463.86377082353
"04spec33","SL14-06","Rock",2753.346278,3456.28321082353,-702.936932823529
"04spec34","SL14-06","Rock",2073.331831,3456.28321082353,-1382.95137982353
"04spec35","SL14-06","Rock",2349.897674,3456.28321082353,-1106.38553682353
"04spec36","SL14-06","Rock",2134.370773,3456.28321082353,-1321.91243782353
"04spec37","SL14-06","Rock",2194.404936,3456.28321082353,-1261.87827482353
"04spec38","SL14-06","Rock",1836.567899,3456.28321082353,-1619.71531182353
"04spec39","SL14-06","Rock",2076.053512,3456.28321082353,-1380.22969882353
"04spec40","SL14-06","Rock",2201.114636,3456.28321082353,-1255.16857482353
"04spec41","SL14-06","Rock",1958.431975,3456.28321082353,-1497.85123582353
"04spec42","SL14-06","Rock",2906.696025,3456.28321082353,-549.587185823529
"04spec43","SL14-06","Rock",3567.452435,3456.28321082353,111.169224176471
"04spec44","SL14-06","Rock",1420.492776,3456.28321082353,-2035.79043482353
"04spec45","SL14-06","Rock",1785.123695,3456.28321082353,-1671.15951582353
"04spec46","SL14-06","Rock",2270.980768,3456.28321082353,-1185.30244282353
"04spec47","SL14-06","Rock",1847.754374,3456.28321082353,-1608.52883682353
"04spec48","SL14-06","Rock",2121.780428,3456.28321082353,-1334.50278282353
"04spec49","SL14-06","Rock",2386.029534,3456.28321082353,-1070.25367682353
"04spec50","SL14-06","Rock",2212.432412,3456.28321082353,-1243.85079882353
"04spec51","SL14-06","Rock",2036.55,3456.28321082353,-1419.73321082353
"04spec52","SL14-06","Rock",1656.147944,3456.28321082353,-1800.13526682353
"04spec53","SL14-06","Rock",1736.555989,3456.28321082353,-1719.72722182353
"04spec54","SL14-06","Rock",2190.52833,3456.28321082353,-1265.75488082353
"04spec55","SL14-06","Rock",1700.64749,3456.28321082353,-1755.63572082353
"04spec56","SL14-06","Rock",1823.3158,3456.28321082353,-1632.96741082353
"04spec57","SL14-06","Rock",1563.977017,3456.28321082353,-1892.30619382353
"04spec58","SL14-06","Rock",2170.722331,3456.28321082353,-1285.56087982353
"04spec59","SL14-06","Rock",2520.186608,3456.28321082353,-936.096602823529
"04spec60","SL14-06","Rock",2312.992786,3456.28321082353,-1143.29042482353
"04spec61","SL14-06","TrunkLichen",2620.528193,NA,NA
"04spec62","SL14-06","TrunkLichen",2496.60859,NA,NA
"04spec63","SL14-06","TrunkLichen",2522.090697,NA,NA
"04spec64","SL14-06","TrunkLichen",3043.833439,NA,NA
"04spec65","SL14-06","TrunkLichen",2244.484864,NA,NA
"04spec66","SL14-06","TrunkLichen",2812.801669,NA,NA
"05spec15","SL14-06","Rock",2452.830644,3456.28321082353,-1003.45256682353
"05spec16","SL14-06","Rock",2263.191226,3456.28321082353,-1193.09198482353
"05spec17","SL14-06","Rock",2829.682373,3456.28321082353,-626.600837823529
"05spec18","SL14-06","Rock",2495.531604,3456.28321082353,-960.75160682353
"05spec19","SL14-06","Rock",2251.153032,3456.28321082353,-1205.13017882353
"05spec20","SL14-06","LeafLitter",2191.078531,4483.3993206,-2292.3207896
"05spec21","SL14-06","LeafLitter",2777.67492,4483.3993206,-1705.7244006
"05spec22","SL14-06","LeafLitter",3704.503067,4483.3993206,-778.8962536
"05spec23","SL14-06","LeafLitter",3942.715435,4483.3993206,-540.6838856
"05spec24","SL14-06","LeafLitter",2474.282977,4483.3993206,-2009.1163436
"05spec25","SL14-06","LeafLitter",2312.384193,4483.3993206,-2171.0151276
"05spec26","SL14-06","LeafLitter",3030.891691,4483.3993206,-1452.5076296
"05spec27","SL14-06","LeafLitter",2573.490502,4483.3993206,-1909.9088186
"05spec28","SL14-06","LeafLitter",2727.807039,4483.3993206,-1755.5922816
"05spec29","SL14-06","LeafLitter",3043.233885,4483.3993206,-1440.1654356
"05spec30","SL14-06","LeafLitter",2513.373872,4483.3993206,-1970.0254486
"05spec31","SL14-06","LeafLitter",2926.997303,4483.3993206,-1556.4020176
"05spec32","SL14-06","LeafLitter",4106.001689,4483.3993206,-377.397631600001
"05spec33","SL14-06","LeafLitter",2902.847517,4483.3993206,-1580.5518036
"05spec34","SL14-06","LeafLitter",3150.786174,4483.3993206,-1332.6131466
"05spec35","SL14-06","LeafLitter",3410.654057,4483.3993206,-1072.7452636
"05spec36","SL14-06","LeafLitter",2631.200312,4483.3993206,-1852.1990086
"05spec37","SL14-06","Rock",2665.289264,3456.28321082353,-790.993946823529
"05spec38","SL14-06","Rock",3112.34308,3456.28321082353,-343.940130823529
"05spec43","SL14-06","Rock",8529.812023,3456.28321082353,5073.52881217647
"05spec44","SL14-07","LeafLitter",2914.698354,4483.3993206,-1568.7009666
"05spec45","SL14-07","LeafLitter",1434.446317,4483.3993206,-3048.9530036
"05spec47","SL14-07","LeafLitter",2384.628607,4483.3993206,-2098.7707136
"05spec48","SL14-07","LeafLitter",1045.178075,4483.3993206,-3438.2212456
"05spec49","SL14-07","LeafLitter",1243.870506,4483.3993206,-3239.5288146
"05spec50","SL14-07","LeafLitter",675.9317795,4483.3993206,-3807.4675411
"05spec51","SL14-07","LeafLitter",1436.025202,4483.3993206,-3047.3741186
"05spec52","SL14-07","LeafLitter",1619.632895,4483.3993206,-2863.7664256
"05spec53","SL14-07","LeafLitter",2478.24517,4483.3993206,-2005.1541506
"05spec54","SL14-07","LeafLitter",2461.091484,4483.3993206,-2022.3078366
"05spec55","SL14-07","LeafLitter",2368.44635,4483.3993206,-2114.9529706
"05spec56","SL14-07","LeafLitter",2856.512833,4483.3993206,-1626.8864876
"05spec57","SL14-07","LeafLitter",2547.455063,4483.3993206,-1935.9442576
"05spec58","SL14-07","LeafLitter",4699.496508,4483.3993206,216.0971874
"05spec59","SL14-07","LeafLitter",3673.617472,4483.3993206,-809.781848600001
"05spec60","SL14-07","LeafLitter",1983.662305,4483.3993206,-2499.7370156
"05spec61","SL14-07","LeafLitter",1564.93603,4483.3993206,-2918.4632906
"05spec62","SL14-07","LeafLitter",2258.518378,4483.3993206,-2224.8809426
"05spec63","SL14-07","LeafLitter",2622.714294,4483.3993206,-1860.6850266
"05spec64","SL14-07","LeafLitter",2067.717154,4483.3993206,-2415.6821666
"05spec65","SL14-07","LeafLitter",1824.658221,4483.3993206,-2658.7410996
"05spec66","SL14-07","LeafLitter",4752.397861,4483.3993206,268.9985404
"05spec67","SL14-07","LeafLitter",1981.468467,4483.3993206,-2501.9308536
"05spec68","SL14-07","LeafLitter",2856.484548,4483.3993206,-1626.9147726
"05spec69","SL14-07","LeafLitter",1958.413556,4483.3993206,-2524.9857646
"05spec70","SL14-07","LeafLitter",3109.856625,4483.3993206,-1373.5426956
"05spec71","SL14-07","LeafLitter",1505.972216,4483.3993206,-2977.4271046
"05spec72","SL14-07","LeafLitter",2160.590063,4483.3993206,-2322.8092576
"05spec73","SC14-01","Rock",3395.890479,5232.39320813333,-1836.50272913333
"05spec74","SC14-01","Rock",2818.536302,5232.39320813333,-2413.85690613333
"05spec75","SC14-01","Rock",4124.605971,5232.39320813333,-1107.78723713333
"05spec76","SC14-01","Rock",4160.595243,5232.39320813333,-1071.79796513333
"05spec77","SC14-01","Rock",3757.096588,5232.39320813333,-1475.29662013333
"05spec78","SC14-01","Rock",4681.024188,5232.39320813333,-551.369020133333
"05spec79","SC14-01","Rock",5146.016873,5232.39320813333,-86.3763351333337
"05spec80","SC14-01","Rock",4292.179759,5232.39320813333,-940.213449133334
"05spec81","SC14-01","Rock",5102.689541,5232.39320813333,-129.703667133334
"05spec82","SC14-01","Rock",4338.320314,5232.39320813333,-894.072894133334
"05spec83","SC14-01","Rock",4850.260035,5232.39320813333,-382.133173133333
"05spec84","SC14-01","Rock",4148.450801,5232.39320813333,-1083.94240713333
"05spec85","SC14-01","Rock",3449.138684,5232.39320813333,-1783.25452413333
"05spec86","SC14-01","Rock",3609.04897,5232.39320813333,-1623.34423813333
"05spec87","SC14-01","Rock",4566.418572,5232.39320813333,-665.974636133334
"05spec88","SC14-01","Rock",3293.260835,5232.39320813333,-1939.13237313333
"05spec89","SC14-01","Rock",3682.047778,5232.39320813333,-1550.34543013333
"05spec90","SC14-01","Rock",5012.079549,5232.39320813333,-220.313659133333
"05spec91","SC14-01","Rock",4666.010992,5232.39320813333,-566.382216133333
"05spec92","SC14-01","Rock",3740.578758,5232.39320813333,-1491.81445013333
"05spec93","SC14-01","Rock",4336.104545,5232.39320813333,-896.288663133333
"05spec94","SC14-01","Rock",7641.740843,5232.39320813333,2409.34763486667
"05spec95","SC14-01","Log",4711.910911,3327.941538625,1383.969372375
"05spec96","SC14-01","Log",3584.131442,3327.941538625,256.189903375
"05spec97","SC14-01","Log",4587.747115,3327.941538625,1259.805576375
"05spec98","SC14-01","Log",2344.370929,3327.941538625,-983.570609625
"05spec99","SC14-01","Log",2428.819162,3327.941538625,-899.122376625
"06spec00","SC14-01","Log",2966.726119,3327.941538625,-361.215419625
"06spec01","SC14-01","Log",3986.123386,3327.941538625,658.181847375
"06spec02","SC14-01","Log",3863.803108,3327.941538625,535.861569375
"06spec03","SC14-01","Log",2651.445416,3327.941538625,-676.496122625
"06spec04","SC14-01","Log",4668.193436,3327.941538625,1340.251897375
"06spec05","SC14-01","Log",3769.805366,3327.941538625,441.863827375
"06spec06","SC14-01","Log",2956.98742,3327.941538625,-370.954118625
"06spec07","SC14-01","Log",4165.607639,3327.941538625,837.666100375
"06spec08","SC14-01","Log",2886.035177,3327.941538625,-441.906361625
"06spec09","SC14-01","Log",2295.457214,3327.941538625,-1032.484324625
"06spec10","SC14-01","Log",2652.236196,3327.941538625,-675.705342625
"06spec11","SC14-01","Log",2648.715345,3327.941538625,-679.226193625
"06spec12","SC14-01","Log",3790.427564,3327.941538625,462.486025375
"06spec13","SC14-01","Log",2887.548696,3327.941538625,-440.392842625
"06spec14","SC14-01","Log",3256.128726,3327.941538625,-71.8128126249999
"06spec15","SC14-01","Log",3028.260293,3327.941538625,-299.681245625
"06spec16","SC14-01","Log",3027.342193,3327.941538625,-300.599345625
"06spec17","SC14-01","Log",3532.596576,3327.941538625,204.655037375
"06spec18","SC14-01","Log",2644.982038,3327.941538625,-682.959500625
"06spec19","SC14-01","Log",3181.249411,3327.941538625,-146.692127625
"06spec51","SC14-02","GreenLeaf",5964.180048,2856.76813886667,3107.41190913333
"06spec52","SC14-02","GreenLeaf",5514.655197,2856.76813886667,2657.88705813333
"06spec53","SC14-02","GreenLeaf",6481.530311,2856.76813886667,3624.76217213333
"06spec54","SC14-02","GreenLeaf",9178.950907,2856.76813886667,6322.18276813333
"06spec55","SC14-02","GreenLeaf",9491.281339,2856.76813886667,6634.51320013333
"06spec56","SC14-02","GreenLeaf",8918.979541,2856.76813886667,6062.21140213333
"06spec57","SC14-02","GreenLeaf",6077.632569,2856.76813886667,3220.86443013333
"06spec58","SC14-02","GreenLeaf",7624.744739,2856.76813886667,4767.97660013333
"06spec59","SC14-02","GreenLeaf",9543.925293,2856.76813886667,6687.15715413333
"06spec60","SC14-02","GreenLeaf",5269.529636,2856.76813886667,2412.76149713333
"06spec76","SC14-02","LeafLitter",8643.431637,5252.37420054546,3391.05743645454
"06spec77","SC14-02","LeafLitter",4016.044343,5252.37420054546,-1236.32985754546
"06spec78","SC14-02","LeafLitter",3483.076256,5252.37420054546,-1769.29794454546
"06spec79","SC14-02","LeafLitter",3087.415233,5252.37420054546,-2164.95896754545
"06spec80","SC14-02","LeafLitter",3550.136873,5252.37420054546,-1702.23732754546
"06spec81","SC14-02","Log",8371.000243,NA,NA
"06spec82","SC14-02","Log",4933.285116,NA,NA
"06spec83","SC14-02","Log",4769.916377,NA,NA
"06spec87","SC14-02","Rock",4116.335991,NA,NA
"06spec88","SC14-02","Rock",3538.83177,NA,NA
"06spec89","SC14-02","Rock",4485.449467,NA,NA
"06spec90","SC14-02","Rock",11918.37344,NA,NA
"06spec91","SC14-02","Rock",11379.60821,NA,NA
"06spec92","SC14-02","Rock",9913.17105,NA,NA
"06spec93","SC14-02","Rock",6677.133197,NA,NA
"06spec94","SC14-02","Rock",8771.132866,NA,NA
"06spec95","SC14-02","Twig",7327.525819,5396.69274842857,1930.83307057143
"06spec96","SC14-02","Twig",5412.561785,5396.69274842857,15.8690365714283
"06spec97","SC14-02","Twig",9170.808913,5396.69274842857,3774.11616457143
"06spec98","SC14-02","Twig",9207.129156,5396.69274842857,3810.43640757143
"06spec99","SC14-02","Twig",7631.221676,5396.69274842857,2234.52892757143
"07spec00","SC14-02","Twig",6943.242659,5396.69274842857,1546.54991057143
"07spec01","SC14-02","Twig",6451.54706,5396.69274842857,1054.85431157143
"07spec02","SC14-02","Twig",5182.725105,5396.69274842857,-213.967643428571
"07spec03","SC14-02","Twig",9727.313086,5396.69274842857,4330.62033757143
"07spec04","SC14-02","Twig",7109.449632,5396.69274842857,1712.75688357143
"07spec05","SC14-02","Twig",7734.748905,5396.69274842857,2338.05615657143
"07spec06","SC14-02","Twig",7779.406316,5396.69274842857,2382.71356757143
"07spec07","SC14-02","Twig",7800.32325,5396.69274842857,2403.63050157143
"07spec08","SC14-02","Twig",5595.664962,5396.69274842857,198.972213571428
"07spec09","SC14-02","Twig",6739.178228,5396.69274842857,1342.48547957143
"07spec10","SC14-02","Twig",7437.817798,5396.69274842857,2041.12504957143
"07spec11","SC14-02","Twig",6785.144774,5396.69274842857,1388.45202557143
"07spec12","SC14-02","Twig",6864.758903,5396.69274842857,1468.06615457143
"07spec13","SC14-02","Twig",8258.095386,5396.69274842857,2861.40263757143
"07spec14","SC14-02","Twig",7375.645728,5396.69274842857,1978.95297957143
"07spec15","SC14-02","Twig",8136.590601,5396.69274842857,2739.89785257143
"07spec16","SC14-02","Twig",7196.552707,5396.69274842857,1799.85995857143
"07spec17","SC14-02","Twig",6608.870874,5396.69274842857,1212.17812557143
"07spec18","SC14-02","Twig",9016.910546,5396.69274842857,3620.21779757143
"07spec19","SC14-02","Twig",7887.820488,5396.69274842857,2491.12773957143
"07spec20","SC14-02","Twig",9440.009116,5396.69274842857,4043.31636757143
"07spec21","SC14-02","Twig",8522.748082,5396.69274842857,3126.05533357143
"07spec22","SC14-02","Twig",7756.815805,5396.69274842857,2360.12305657143
"07spec23","SC14-02","Twig",8917.042804,5396.69274842857,3520.35005557143
"07spec24","SC14-02","Twig",8113.977951,5396.69274842857,2717.28520257143
"07spec25","SC14-02","Twig",8800.230837,5396.69274842857,3403.53808857143
"07spec26","SC14-02","Twig",6723.973681,5396.69274842857,1327.28093257143
"07spec27","SC14-02","Twig",7307.447431,5396.69274842857,1910.75468257143
"07spec28","SC14-02","Twig",7899.075645,5396.69274842857,2502.38289657143
"07spec29","SC14-02","Twig",7698.190957,5396.69274842857,2301.49820857143
"07spec30","SC14-02","Twig",5935.68778,5396.69274842857,538.995031571429
"07spec31","SC14-02","Twig",10119.90112,5396.69274842857,4723.20837157143
"08spec22","FL14-01","Trunk",2485.253142,4569.63804189474,-2084.38489989474
"08spec23","FL14-01","Trunk",1842.59623,4569.63804189474,-2727.04181189474
"08spec24","FL14-01","Trunk",2534.028296,4569.63804189474,-2035.60974589474
"08spec25","FL14-01","Trunk",1865.129717,4569.63804189474,-2704.50832489474
"08spec26","FL14-01","Trunk",854.4537731,4569.63804189474,-3715.18426879474
"08spec27","FL14-01","Rock",2257.05848,1374.41557862,882.64290138
"08spec28","FL14-01","Rock",1000.870158,1374.41557862,-373.54542062
"08spec29","FL14-01","Rock",2673.7507,1374.41557862,1299.33512138
"08spec30","FL14-01","Rock",769.5467368,1374.41557862,-604.86884182
"08spec31","FL14-01","Rock",621.1600857,1374.41557862,-753.25549292
"08spec32","FL14-01","Rock",1273.706698,1374.41557862,-100.70888062
"08spec33","FL14-01","Rock",639.1046301,1374.41557862,-735.31094852
"08spec34","FL14-01","Rock",881.951282,1374.41557862,-492.46429662
"08spec35","FL14-01","Rock",971.0208724,1374.41557862,-403.39470622
"08spec36","FL14-01","Rock",4856.090149,1374.41557862,3481.67457038
"08spec37","FL14-01","Rock",824.8610866,1374.41557862,-549.55449202
"08spec38","FL14-01","Rock",2163.152055,1374.41557862,788.73647638
"08spec39","FL14-01","Rock",1731.778141,1374.41557862,357.36256238
"08spec40","FL14-01","Rock",1485.466718,1374.41557862,111.05113938
"08spec41","FL14-01","Rock",503.7175013,1374.41557862,-870.69807732
"08spec42","FL14-01","Rock",1607.047242,1374.41557862,232.63166338
"08spec43","FL14-01","Rock",1036.008465,1374.41557862,-338.40711362
"08spec44","FL14-01","Rock",2069.247813,1374.41557862,694.83223438
"08spec45","FL14-01","Rock",1913.297837,1374.41557862,538.88225838
"08spec46","FL14-01","Rock",1788.639586,1374.41557862,414.22400738
"08spec47","FL14-01","LeafLitter",3599.328005,822.97743472,2776.35057028
"08spec48","FL14-01","LeafLitter",3645.909006,822.97743472,2822.93157128
"08spec49","FL14-01","LeafLitter",3390.437585,822.97743472,2567.46015028
"08spec50","FL14-01","LeafLitter",2953.496191,822.97743472,2130.51875628
"08spec51","FL14-01","LeafLitter",3211.202424,822.97743472,2388.22498928
"08spec52","FL14-01","LeafLitter",4580.259292,822.97743472,3757.28185728
"08spec53","FL14-01","LeafLitter",2242.827647,822.97743472,1419.85021228
"08spec54","FL14-01","LeafLitter",2511.591975,822.97743472,1688.61454028
"08spec71","FL14-01","GreenLeaf",3454.391324,NA,NA
"08spec72","FL14-01","GreenLeaf",2489.99347,NA,NA
"08spec73","FL14-01","GreenLeaf",2902.835025,NA,NA
"08spec74","FL14-01","GreenLeaf",3071.509727,NA,NA
"08spec75","FL14-01","GreenLeaf",2675.783151,NA,NA
"08spec76","FL14-01","GreenLeaf",1285.27074,NA,NA
"08spec77","FL14-01","GreenLeaf",3045.838898,NA,NA
"08spec78","FL14-01","GreenLeaf",2281.681352,NA,NA
"08spec79","FL14-01","GreenLeaf",2846.238112,NA,NA
"08spec80","FL14-01","GreenLeaf",842.0927757,NA,NA
"08spec81","FL14-01","GreenLeaf",2887.424006,NA,NA
"08spec82","FL14-01","Trunk",4875.548305,4569.63804189474,305.910263105264
"08spec83","FL14-01","Trunk",4992.434968,4569.63804189474,422.796926105263
"08spec84","FL14-01","Trunk",4736.240117,4569.63804189474,166.602075105264
"08spec85","FL14-01","Trunk",3583.528608,4569.63804189474,-986.109433894736
"08spec86","FL14-01","Trunk",5042.269382,4569.63804189474,472.631340105264
"08spec87","FL14-01","Trunk",3792.587997,4569.63804189474,-777.050044894736
"08spec88","FL14-01","Trunk",3576.580684,4569.63804189474,-993.057357894736
"08spec89","FL14-01","Trunk",4256.185351,4569.63804189474,-313.452690894736
"08spec90","FL14-01","Trunk",3389.130219,4569.63804189474,-1180.50782289474
"08spec91","FL14-01","Trunk",4579.232604,4569.63804189474,9.59456210526332
"08spec92","FL14-01","Trunk",3553.976702,4569.63804189474,-1015.66133989474
"08spec93","FL14-01","Trunk",5694.835335,4569.63804189474,1125.19729310526
"08spec94","FL14-01","Trunk",3773.481373,4569.63804189474,-796.156668894736
"08spec95","FL14-01","Trunk",4444.323506,4569.63804189474,-125.314535894737
"08spec96","FL14-01","Trunk",3610.381762,4569.63804189474,-959.256279894737
"08spec97","FL14-01","Trunk",7335.658488,4569.63804189474,2766.02044610526
"08spec98","FL14-01","Trunk",3611.161472,4569.63804189474,-958.476569894737
"08spec99","FL14-01","Trunk",3292.488466,4569.63804189474,-1277.14957589474
